"lat","lng","total","bird","cat","dog","livestock","other","year2013","year2014","year2015","year2016","Jan","Feb","Mar","Apr","May","June","July","Aug","Sep","Oct","Nov","Dec","hour0","hour1","hour2","hour3","hour4","hour5","hour6","hour7","hour8","hour9","hour10","hour11","hour12","hour13","hour14","hour15","hour16","hour17","hour18","hour19","hour20","hour21","hour22","hour23"
30.38375,-97.6902,419,0,174,232,0,13,20,153,138,108,28,32,29,42,71,39,21,31,44,29,35,18,3,0,2,0,0,0,0,9,2,3,28,57,70,38,39,49,44,22,33,6,1,3,6,4
30.40625,-97.6902,265,0,103,137,0,25,13,138,56,58,25,12,27,13,28,19,20,15,27,47,20,12,1,1,0,0,0,0,3,4,3,9,12,38,36,42,31,17,24,12,11,4,3,10,1,3
30.18125,-97.6746,3,0,0,3,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
30.20375,-97.6746,20,1,13,6,0,0,2,7,5,6,0,1,5,0,6,1,0,3,0,3,0,1,0,0,0,0,0,0,3,0,2,0,2,1,1,2,6,1,1,1,0,0,0,0,0,0
30.22625,-97.6746,117,0,23,91,0,3,10,32,43,32,5,18,5,7,15,11,7,15,6,9,7,12,1,0,0,0,0,0,0,0,0,1,7,20,16,14,15,9,9,6,11,1,0,2,5,0
30.24875,-97.6746,77,0,22,51,0,4,6,18,27,26,3,2,3,14,7,8,9,5,11,6,4,5,0,0,0,0,0,0,0,0,1,3,4,21,12,11,3,8,1,6,5,1,1,0,0,0
30.27125,-97.6746,319,0,128,180,0,11,16,82,136,85,16,39,36,30,32,30,23,10,20,40,31,12,0,0,1,0,0,0,0,4,5,5,22,60,21,39,37,21,36,30,17,10,1,1,4,5
30.29375,-97.6746,260,1,96,149,0,14,19,106,66,69,12,19,21,15,36,23,22,22,15,33,28,14,0,1,0,0,0,0,0,4,3,3,17,32,30,40,25,14,49,16,16,4,1,0,5,0
30.31625,-97.6746,457,1,207,231,0,18,23,140,162,132,30,40,27,23,62,40,42,38,66,34,31,24,2,0,0,0,0,0,0,6,6,5,20,88,61,74,32,42,28,34,38,3,4,3,7,4
30.33875,-97.6746,167,0,96,66,0,5,8,64,45,50,3,13,16,11,29,19,11,13,10,20,13,9,0,0,2,1,0,0,0,1,2,2,13,31,27,22,18,12,12,7,9,7,0,0,1,0
30.36125,-97.6746,300,0,121,171,0,8,12,96,121,71,7,15,13,31,40,27,36,18,29,40,31,13,1,0,1,1,2,0,0,4,3,4,7,55,43,27,42,30,35,22,11,0,6,2,1,3
30.38375,-97.6746,184,0,66,107,0,11,14,79,39,52,17,3,18,11,18,20,14,13,19,23,17,11,1,0,0,0,0,1,0,3,5,2,3,34,22,18,6,25,26,8,15,0,0,0,3,12
30.40625,-97.6746,147,0,42,78,0,27,10,53,55,29,11,8,12,8,20,8,16,11,15,25,8,5,0,0,0,8,1,0,0,1,4,0,3,16,33,11,17,12,14,10,10,0,3,0,2,2
30.18125,-97.659,9,0,0,9,0,0,0,1,8,0,0,0,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,3,0,0,0,0,0,0,0
30.20375,-97.659,84,0,11,49,0,24,7,10,21,46,3,0,9,0,8,4,7,10,33,7,3,0,0,0,0,0,0,0,0,0,4,2,3,14,29,14,0,2,6,2,7,1,0,0,0,0
30.22625,-97.659,109,0,59,49,0,1,8,35,32,34,5,8,9,25,19,6,1,7,11,3,7,8,0,0,0,0,0,0,0,0,0,4,3,29,5,13,14,5,7,9,18,1,0,0,1,0
30.24875,-97.659,6,0,3,3,0,0,0,2,2,2,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0
30.27125,-97.659,61,0,27,26,0,8,2,30,14,15,6,1,0,8,3,15,8,4,1,7,6,2,0,0,0,0,0,0,0,0,0,0,5,19,8,8,5,6,3,1,4,1,0,0,1,0
30.29375,-97.659,216,0,46,163,0,7,11,51,89,65,15,7,11,13,22,38,21,21,12,14,26,16,0,0,0,4,0,0,0,5,3,2,9,32,19,24,26,26,27,14,19,3,1,0,1,1
30.31625,-97.659,256,2,77,170,0,7,13,80,78,85,26,9,24,17,33,45,21,15,19,20,14,13,0,1,0,1,0,0,1,3,9,10,12,32,44,27,18,20,31,15,22,3,0,0,4,3
30.33875,-97.659,76,0,38,34,0,4,4,26,26,20,5,2,8,3,4,19,2,14,5,7,4,3,2,2,1,0,0,0,0,0,2,0,4,6,8,10,8,6,13,2,10,1,0,1,0,0
30.36125,-97.659,25,1,2,21,0,1,3,7,7,8,1,0,4,3,2,3,2,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,4,3,3,4,0,0,0,0,0
30.38375,-97.659,216,0,71,134,0,11,27,58,66,65,17,15,22,12,22,16,18,9,19,28,26,12,1,2,1,0,0,0,0,0,1,6,7,33,26,20,19,25,30,9,12,4,4,7,4,5
30.40625,-97.659,85,0,24,56,0,5,2,24,44,15,6,4,7,6,5,17,11,5,3,11,7,3,1,1,0,0,0,0,0,2,3,2,3,18,10,10,10,5,9,2,5,1,0,1,2,0
