"lat","lng","total","bird","cat","dog","livestock","other","year2013","year2014","year2015","year2016","Jan","Feb","Mar","Apr","May","June","July","Aug","Sep","Oct","Nov","Dec","hour0","hour1","hour2","hour3","hour4","hour5","hour6","hour7","hour8","hour9","hour10","hour11","hour12","hour13","hour14","hour15","hour16","hour17","hour18","hour19","hour20","hour21","hour22","hour23"
30.18125,-97.8195882352941,12,0,1,11,0,0,0,6,2,4,0,3,2,0,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,1,0,0,1,0,0,0,0,2
30.18575,-97.8195882352941,9,0,5,4,0,0,0,3,4,2,0,0,0,0,0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,0,0,0,0,0,0,0,0
30.19025,-97.8195882352941,6,0,3,3,0,0,0,3,2,1,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0
30.19475,-97.8195882352941,5,0,5,0,0,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
30.19925,-97.8195882352941,12,0,5,6,0,1,0,6,3,3,2,0,1,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,3,0,1,0,0,0,0,0
30.20375,-97.8195882352941,20,0,5,15,0,0,0,5,7,8,1,0,0,4,0,4,1,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,11,0,4,2,0,0,0,0,0,0,0,0
30.20825,-97.8195882352941,2,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30.21275,-97.8195882352941,18,0,12,5,0,1,0,10,6,2,1,1,3,0,1,1,1,1,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,2,3,0,5,1,0,0,0,0
30.21725,-97.8195882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.22175,-97.8195882352941,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.22625,-97.8195882352941,4,0,3,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
30.23075,-97.8195882352941,2,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30.23525,-97.8195882352941,4,0,1,1,0,2,0,1,0,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
30.23975,-97.8195882352941,3,0,0,2,0,1,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
30.24425,-97.8195882352941,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30.24875,-97.8195882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.25325,-97.8195882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.25775,-97.8195882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.26225,-97.8195882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.26675,-97.8195882352941,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
30.27125,-97.8195882352941,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30.27575,-97.8195882352941,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.18125,-97.815,19,0,15,4,0,0,1,4,10,4,0,0,2,4,2,1,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,2,2,0,2,0,1,0,0,0
30.18575,-97.815,22,0,12,9,0,1,2,2,3,15,2,0,0,0,2,11,2,1,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,12,0,1,1,1,1,0,0,0
30.19025,-97.815,7,0,3,4,0,0,0,6,0,1,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0
30.19475,-97.815,7,0,3,3,0,1,0,0,4,3,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0
30.19925,-97.815,17,0,11,6,0,0,0,3,10,4,0,0,1,1,5,2,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,9,2,1,2,2,0,1,0,0,0,0,0,0
30.20375,-97.815,15,0,8,7,0,0,2,2,2,9,2,1,0,1,4,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,3,2,3,1,0,0,0,0,0,0
30.20825,-97.815,42,0,22,20,0,0,3,15,13,11,1,1,0,1,3,5,1,0,4,4,12,10,0,0,0,0,0,0,0,1,2,2,3,3,2,2,3,12,1,3,1,7,0,0,0,0
30.21275,-97.815,26,0,15,10,0,1,1,1,5,19,0,1,0,2,4,0,0,10,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,8,9,3,1,3,1,0,0,0,0,0,0,0
30.21725,-97.815,6,0,4,2,0,0,0,0,5,1,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0
30.22175,-97.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.22625,-97.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.23075,-97.815,4,0,0,4,0,0,0,2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
30.23525,-97.815,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.23975,-97.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.24425,-97.815,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.24875,-97.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.25325,-97.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.25775,-97.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.26225,-97.815,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30.26675,-97.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.27125,-97.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.27575,-97.815,8,0,4,1,0,3,0,3,4,1,0,0,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,1,1,0,0,0,0,0
30.18125,-97.8104117647059,9,0,5,4,0,0,1,5,1,2,0,3,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,1,0,0,1,0,0,0,0,0
30.18575,-97.8104117647059,9,0,0,9,0,0,0,1,2,6,0,5,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,1,1,0,0,0,0,0,0,0
30.19025,-97.8104117647059,4,0,1,3,0,0,0,0,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
30.19475,-97.8104117647059,21,0,5,15,0,1,2,5,8,6,0,2,5,1,3,1,1,3,0,3,1,1,0,0,0,0,0,0,0,0,1,1,0,1,6,3,0,2,3,1,3,0,0,0,0,0
30.19925,-97.8104117647059,37,0,23,14,0,0,2,18,7,10,0,1,0,9,0,2,6,4,5,6,2,2,0,0,0,0,0,0,1,4,3,0,0,4,8,4,1,6,3,1,1,0,0,1,0,0
30.20375,-97.8104117647059,14,0,2,12,0,0,0,8,2,4,3,2,1,0,2,0,1,2,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,2,1,1,1,4,2,0,0,0,0,0,0,0
30.20825,-97.8104117647059,26,0,23,1,0,2,0,15,9,2,1,1,1,0,8,4,1,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,10,5,1,4,1,3,1,1,0,0,0,0,0
30.21275,-97.8104117647059,12,0,1,11,0,0,0,4,4,4,0,0,0,1,1,1,0,3,5,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,3,1,0,3,1,0,0,0,0,0,1,0
30.21725,-97.8104117647059,11,0,8,2,0,1,0,3,0,8,0,0,1,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,3,0,0,0,0,0
30.22175,-97.8104117647059,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.22625,-97.8104117647059,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30.23075,-97.8104117647059,2,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30.23525,-97.8104117647059,2,0,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30.23975,-97.8104117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.24425,-97.8104117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.24875,-97.8104117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.25325,-97.8104117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.25775,-97.8104117647059,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.26225,-97.8104117647059,5,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
30.26675,-97.8104117647059,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.27125,-97.8104117647059,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.27575,-97.8104117647059,9,0,6,0,0,3,0,3,5,1,0,1,1,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,1,0,0,0,0,0,0
30.18125,-97.8058235294118,15,0,3,11,0,1,0,9,5,1,3,0,4,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,2,0,3,0,1,0,0,0,0,0
30.18575,-97.8058235294118,7,0,3,4,0,0,2,3,1,1,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0
30.19025,-97.8058235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.19475,-97.8058235294118,8,0,1,7,0,0,2,1,2,3,0,0,1,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0
30.19925,-97.8058235294118,18,0,6,12,0,0,1,8,3,6,0,0,2,0,5,1,0,0,2,3,4,1,1,0,0,0,0,0,0,0,0,0,1,3,3,2,2,2,0,1,1,1,0,0,0,1
30.20375,-97.8058235294118,56,0,16,37,0,3,6,13,20,17,1,5,5,7,4,5,4,5,2,9,4,5,1,0,0,0,0,0,0,4,2,1,3,9,7,7,12,1,6,1,2,0,0,0,0,0
30.20825,-97.8058235294118,27,0,11,14,0,2,1,11,6,9,3,0,1,6,4,1,2,1,3,1,3,2,0,0,0,0,0,0,1,1,0,0,0,4,2,3,6,1,7,0,2,0,0,0,0,0
30.21275,-97.8058235294118,7,0,5,2,0,0,1,2,4,0,0,1,1,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0
30.21725,-97.8058235294118,12,0,7,5,0,0,0,7,3,2,2,0,1,2,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,1,1,3,0,0,0,0,0,0
30.22175,-97.8058235294118,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.22625,-97.8058235294118,17,0,1,16,0,0,1,4,6,6,3,2,1,0,0,1,2,1,2,3,2,0,0,0,0,0,0,0,0,2,0,0,1,5,0,2,2,1,1,1,2,0,0,0,0,0
30.23075,-97.8058235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.23525,-97.8058235294118,9,0,2,7,0,0,1,7,1,0,0,0,0,0,3,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,0,2,0,0,0,0,0
30.23975,-97.8058235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.24425,-97.8058235294118,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
30.24875,-97.8058235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.25325,-97.8058235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.25775,-97.8058235294118,13,0,6,6,0,1,0,5,6,2,1,1,1,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,4,1,0,0,0,0,0,0
30.26225,-97.8058235294118,4,0,0,3,0,1,1,2,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0
30.26675,-97.8058235294118,2,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30.27125,-97.8058235294118,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
30.27575,-97.8058235294118,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.18125,-97.8012352941176,29,0,17,9,0,3,2,4,16,7,0,3,1,1,10,0,2,0,3,6,2,1,0,0,0,0,0,0,0,0,0,2,1,15,3,3,2,1,0,1,0,0,0,0,1,0
30.18575,-97.8012352941176,26,0,12,12,0,2,1,12,8,5,0,3,1,1,1,1,2,0,4,9,2,2,0,0,0,0,0,0,0,1,0,1,1,12,3,2,0,0,2,3,1,0,0,0,0,0
30.19025,-97.8012352941176,22,0,17,5,0,0,0,8,6,8,2,1,0,0,0,4,0,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,2,9,1,3,5,1,1,0,0,0,0,0,0,0
30.19475,-97.8012352941176,28,1,18,9,0,0,1,7,9,11,0,1,2,8,3,0,0,1,8,2,3,0,0,0,0,0,0,0,0,1,0,0,1,3,4,8,5,0,1,2,3,0,0,0,0,0
30.19925,-97.8012352941176,15,0,5,9,0,1,2,4,5,4,2,2,1,1,1,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,3,1,1,1,0,0,0,1,0
30.20375,-97.8012352941176,35,1,16,18,0,0,2,2,21,10,0,0,1,5,9,12,2,1,0,0,3,2,0,0,0,0,0,0,0,0,6,2,0,4,4,5,2,0,0,11,0,1,0,0,0,0
30.20825,-97.8012352941176,6,2,2,1,0,1,0,1,4,1,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
30.21275,-97.8012352941176,18,0,6,12,0,0,0,4,8,6,1,2,1,8,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,2,1,1,0,0,0,0,0
30.21725,-97.8012352941176,17,0,4,13,0,0,1,8,6,2,0,1,2,4,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,1,1,2,0,1,0,0,1,0,0
30.22175,-97.8012352941176,9,0,2,7,0,0,0,2,2,5,0,0,0,0,1,2,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,2,0,1,0,0,0,0,0,0,0
30.22625,-97.8012352941176,6,1,1,4,0,0,0,2,3,1,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0
30.23075,-97.8012352941176,20,0,9,6,0,5,2,8,7,3,2,0,0,1,1,1,3,3,1,6,1,1,0,0,0,0,0,0,1,0,3,0,0,4,1,1,0,1,6,1,1,0,0,1,0,0
30.23525,-97.8012352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.23975,-97.8012352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.24425,-97.8012352941176,15,0,1,13,0,1,2,2,5,6,0,0,1,1,1,1,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,1,2,0,0,0,0,0,0,0,0
30.24875,-97.8012352941176,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.25325,-97.8012352941176,3,0,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
30.25775,-97.8012352941176,2,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30.26225,-97.8012352941176,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.26675,-97.8012352941176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.27125,-97.8012352941176,2,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30.27575,-97.8012352941176,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
30.18125,-97.7966470588235,15,0,3,12,0,0,2,4,6,3,0,0,2,1,3,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2,3,0,3,1,0,0,1,0,0
30.18575,-97.7966470588235,7,0,1,6,0,0,0,4,3,0,0,1,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0
30.19025,-97.7966470588235,3,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
30.19475,-97.7966470588235,18,0,11,7,0,0,2,5,4,7,0,0,1,1,1,0,7,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,1,1,0,1,0,0,0,0
30.19925,-97.7966470588235,26,0,12,14,0,0,0,11,8,7,2,2,3,1,4,0,6,3,2,2,1,0,0,0,0,0,0,0,0,4,4,1,0,1,5,2,1,0,1,4,1,0,0,2,0,0
30.20375,-97.7966470588235,25,0,11,13,0,1,1,8,13,3,3,4,1,2,2,3,1,0,6,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4,5,4,1,6,2,0,0,0,0,1,0
30.20825,-97.7966470588235,8,0,3,5,0,0,1,2,2,3,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0
30.21275,-97.7966470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.21725,-97.7966470588235,27,0,11,15,0,1,1,6,13,7,0,2,3,3,5,4,4,1,0,3,2,0,0,0,0,0,0,0,0,1,1,1,0,3,3,4,1,2,6,4,1,0,0,0,0,0
30.22175,-97.7966470588235,7,0,3,4,0,0,3,0,3,1,0,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0
30.22625,-97.7966470588235,5,0,3,1,0,1,0,1,3,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1
30.23075,-97.7966470588235,261,1,85,174,0,1,43,152,46,20,16,15,13,33,54,33,9,13,8,27,17,23,5,1,0,0,0,0,28,92,48,18,8,6,9,4,3,5,2,5,2,2,1,5,12,5
30.23525,-97.7966470588235,15,0,9,4,0,2,1,4,8,2,2,0,1,1,0,0,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,2,1,1,1,1,0,0,0,0,0
30.23975,-97.7966470588235,3,0,0,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
30.24425,-97.7966470588235,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30.24875,-97.7966470588235,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.25325,-97.7966470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.25775,-97.7966470588235,5,0,2,3,0,0,0,1,3,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
30.26225,-97.7966470588235,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.26675,-97.7966470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.27125,-97.7966470588235,4,0,1,3,0,0,0,3,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
